Running loss: 0.055019788444042206, z loss: 0.026228483766317368, y loss: 0.02879129722714424
Running loss: 0.05485644191503525, z loss: 0.026185572147369385, y loss: 0.028670864179730415
Running loss: 0.05488904193043709, z loss: 0.026257671415805817, y loss: 0.028631366789340973
Running loss: 0.05468063801527023, z loss: 0.02603626251220703, y loss: 0.028644373640418053
Running loss: 0.055003903806209564, z loss: 0.026180449873209, y loss: 0.028823453933000565
Running loss: 0.05710451677441597, z loss: 0.02739967219531536, y loss: 0.02970484271645546
Running loss: 0.060019396245479584, z loss: 0.029404431581497192, y loss: 0.030614962801337242
Running loss: 0.05993318557739258, z loss: 0.029331907629966736, y loss: 0.030601277947425842
Running loss: 0.05989193916320801, z loss: 0.029677024111151695, y loss: 0.030214916914701462
Running loss: 0.058998145163059235, z loss: 0.02947484888136387, y loss: 0.029523300006985664
Running loss: 0.06032608449459076, z loss: 0.030576547607779503, y loss: 0.029749542474746704
Running loss: 0.06036970391869545, z loss: 0.03079792857170105, y loss: 0.0295717790722847
Running loss: 0.06059670448303223, z loss: 0.031025975942611694, y loss: 0.029570728540420532
Running loss: 0.060320112854242325, z loss: 0.03081667236983776, y loss: 0.029503442347049713
Running loss: 0.06034953519701958, z loss: 0.030794043093919754, y loss: 0.029555493965744972
Running loss: 0.06127556785941124, z loss: 0.031961794942617416, y loss: 0.029313774779438972
Running loss: 0.06122108921408653, z loss: 0.03178888559341431, y loss: 0.029432205483317375
Running loss: 0.061749961227178574, z loss: 0.03205150365829468, y loss: 0.029698457568883896
Running loss: 0.06096885725855827, z loss: 0.031797394156455994, y loss: 0.02917146310210228
Running loss: 0.05975678190588951, z loss: 0.030776316300034523, y loss: 0.028980467468500137
Running loss: 0.05856110155582428, z loss: 0.03002621978521347, y loss: 0.028534885495901108
Running loss: 0.05744132027029991, z loss: 0.02928660809993744, y loss: 0.02815471775829792
Running loss: 0.057618189603090286, z loss: 0.029194850474596024, y loss: 0.02842334471642971
Running loss: 0.058081600815057755, z loss: 0.029653871431946754, y loss: 0.028427734971046448
Running loss: 0.057651765644550323, z loss: 0.029408808797597885, y loss: 0.028242962434887886
Running loss: 0.05829089879989624, z loss: 0.029594099149107933, y loss: 0.028696805238723755
Running loss: 0.057448506355285645, z loss: 0.028895769268274307, y loss: 0.028552744537591934
Running loss: 0.056317076086997986, z loss: 0.028217440471053123, y loss: 0.02809964306652546
Running loss: 0.05674576759338379, z loss: 0.02811434678733349, y loss: 0.02863142639398575
Running loss: 0.056603774428367615, z loss: 0.028145959600806236, y loss: 0.028457822278141975
Running loss: 0.0574636273086071, z loss: 0.028573982417583466, y loss: 0.028889650478959084
Running loss: 0.05856519937515259, z loss: 0.029352523386478424, y loss: 0.02921268157660961
Running loss: 0.058182455599308014, z loss: 0.028746023774147034, y loss: 0.029436437413096428
Running loss: 0.0584016852080822, z loss: 0.028795113787055016, y loss: 0.02960657700896263
Running loss: 0.05971948057413101, z loss: 0.029316049069166183, y loss: 0.030403438955545425
Running loss: 0.05987266078591347, z loss: 0.029006890952587128, y loss: 0.030865777283906937
Running loss: 0.059855151921510696, z loss: 0.028717374429106712, y loss: 0.03113778680562973
Running loss: 0.05952241271734238, z loss: 0.02891315333545208, y loss: 0.030609268695116043
Running loss: 0.05889440327882767, z loss: 0.028401069343090057, y loss: 0.030493345111608505
Running loss: 0.058832891285419464, z loss: 0.0283123217523098, y loss: 0.03052058257162571
Running loss: 0.05964772030711174, z loss: 0.028434695675969124, y loss: 0.03121303580701351
Running loss: 0.05962488427758217, z loss: 0.0287697184830904, y loss: 0.030855176970362663
Running loss: 0.05935055390000343, z loss: 0.028552744537591934, y loss: 0.030797820538282394
Running loss: 0.059698477387428284, z loss: 0.028882287442684174, y loss: 0.030816201120615005
Running loss: 0.060386136174201965, z loss: 0.02923458255827427, y loss: 0.031151562929153442
Running loss: 0.06035713106393814, z loss: 0.02896787039935589, y loss: 0.031389269977808
Running loss: 0.06070518493652344, z loss: 0.028653720393776894, y loss: 0.03205147385597229
Running loss: 0.059861086308956146, z loss: 0.028162717819213867, y loss: 0.031698379665613174
Running loss: 0.05885133147239685, z loss: 0.027542270720005035, y loss: 0.03130907192826271
Running loss: 0.05858109891414642, z loss: 0.027517978101968765, y loss: 0.031063131988048553
Running loss: 0.05818639695644379, z loss: 0.027337318286299706, y loss: 0.030849086120724678
Running loss: 0.057650383561849594, z loss: 0.026827139779925346, y loss: 0.030823251232504845
Running loss: 0.05700438469648361, z loss: 0.026372196152806282, y loss: 0.030632194131612778
Running loss: 0.05678476765751839, z loss: 0.026245731860399246, y loss: 0.03053904138505459
Running loss: 0.05687050521373749, z loss: 0.026632415130734444, y loss: 0.030238093808293343
Running loss: 0.05728337913751602, z loss: 0.026933277025818825, y loss: 0.030350103974342346
Running loss: 0.05726974457502365, z loss: 0.027086984366178513, y loss: 0.03018276020884514
Running loss: 0.056656043976545334, z loss: 0.02664083056151867, y loss: 0.030015209689736366
Running loss: 0.057402923703193665, z loss: 0.027058521285653114, y loss: 0.030344396829605103
Running loss: 0.05764854699373245, z loss: 0.02667834982275963, y loss: 0.030970187857747078
Running loss: 0.05793672800064087, z loss: 0.02668793685734272, y loss: 0.031248781830072403
Running loss: 0.058286700397729874, z loss: 0.027236228808760643, y loss: 0.031050462275743484
Running loss: 0.05867321789264679, z loss: 0.027778392657637596, y loss: 0.030894817784428596
Running loss: 0.058202460408210754, z loss: 0.027874477207660675, y loss: 0.03032797947525978
Running loss: 0.058847229927778244, z loss: 0.028559759259223938, y loss: 0.030287466943264008
Running loss: 0.0586651936173439, z loss: 0.029096053913235664, y loss: 0.02956913784146309
Running loss: 0.05862937122583389, z loss: 0.029723377898335457, y loss: 0.02890598773956299
Running loss: 0.05861368402838707, z loss: 0.030167996883392334, y loss: 0.028445683419704437
Running loss: 0.05863598734140396, z loss: 0.030470458790659904, y loss: 0.028165526688098907
Running loss: 0.05804791674017906, z loss: 0.030439049005508423, y loss: 0.02760886587202549
Running loss: 0.05831566080451012, z loss: 0.030488917604088783, y loss: 0.027826741337776184
Running loss: 0.05782230570912361, z loss: 0.030312301591038704, y loss: 0.02751000225543976
Running loss: 0.058945879340171814, z loss: 0.031172648072242737, y loss: 0.027773231267929077
Running loss: 0.059934504330158234, z loss: 0.03218381851911545, y loss: 0.027750689536333084
Running loss: 0.05885099247097969, z loss: 0.0314224474132061, y loss: 0.02742854878306389
Running loss: 0.05887807533144951, z loss: 0.031269609928131104, y loss: 0.027608470991253853
Running loss: 0.05863874778151512, z loss: 0.030893880873918533, y loss: 0.027744872495532036
Running loss: 0.058822233229875565, z loss: 0.031180372461676598, y loss: 0.027641864493489265
Running loss: 0.0585632361471653, z loss: 0.030583633109927177, y loss: 0.02797960489988327
Running loss: 0.058279260993003845, z loss: 0.030480865389108658, y loss: 0.027798395603895187
Running loss: 0.057525839656591415, z loss: 0.029852120205760002, y loss: 0.027673719450831413
Running loss: 0.05813448876142502, z loss: 0.030199209228157997, y loss: 0.02793528139591217
Running loss: 0.05778717249631882, z loss: 0.030147336423397064, y loss: 0.027639836072921753
Running loss: 0.05757594108581543, z loss: 0.02994033880531788, y loss: 0.0276356041431427
Running loss: 0.05844472348690033, z loss: 0.03021419793367386, y loss: 0.02823052555322647
Running loss: 0.05832071602344513, z loss: 0.030285650864243507, y loss: 0.02803506702184677
Running loss: 0.05884578824043274, z loss: 0.030883552506566048, y loss: 0.02796223759651184
Running loss: 0.058690547943115234, z loss: 0.030502256006002426, y loss: 0.028188293799757957
Running loss: 0.05845925584435463, z loss: 0.03031972050666809, y loss: 0.028139537200331688
Running loss: 0.05905287712812424, z loss: 0.030858946964144707, y loss: 0.02819393388926983
Running loss: 0.058666348457336426, z loss: 0.030206842347979546, y loss: 0.028459511697292328
Running loss: 0.058107201009988785, z loss: 0.02983259968459606, y loss: 0.02827460691332817
Running loss: 0.058397114276885986, z loss: 0.0296444371342659, y loss: 0.028752680867910385
Running loss: 0.05876702442765236, z loss: 0.029954202473163605, y loss: 0.028812825679779053
Running loss: 0.058117516338825226, z loss: 0.029498446732759476, y loss: 0.028619075194001198
Running loss: 0.05811552330851555, z loss: 0.029576171189546585, y loss: 0.02853935956954956
Running loss: 0.057474758476018906, z loss: 0.029332516714930534, y loss: 0.02814224734902382
Running loss: 0.058236390352249146, z loss: 0.029845383018255234, y loss: 0.02839101292192936
Running loss: 0.05839701369404793, z loss: 0.030093861743807793, y loss: 0.028303159400820732
Running loss: 0.05944303423166275, z loss: 0.03123348392546177, y loss: 0.02820955589413643
Running loss: 0.06004716455936432, z loss: 0.03202114626765251, y loss: 0.028026022017002106
Running loss: 0.059799693524837494, z loss: 0.032207198441028595, y loss: 0.0275924950838089
Running loss: 0.05919216200709343, z loss: 0.03133049234747887, y loss: 0.027861669659614563
Running loss: 0.05966142937541008, z loss: 0.03095470927655697, y loss: 0.02870672196149826
Running loss: 0.060357190668582916, z loss: 0.03170093894004822, y loss: 0.02865624986588955
Running loss: 0.06037359684705734, z loss: 0.03203747048974037, y loss: 0.02833612449467182
Running loss: 0.060091570019721985, z loss: 0.03197953850030899, y loss: 0.028112029656767845
Running loss: 0.05945254862308502, z loss: 0.031121958047151566, y loss: 0.028330586850643158
Running loss: 0.05886586755514145, z loss: 0.030481571331620216, y loss: 0.028384294360876083
Running loss: 0.058415669947862625, z loss: 0.030734114348888397, y loss: 0.02768155373632908
Running loss: 0.05818422883749008, z loss: 0.030415236949920654, y loss: 0.027768990024924278
Running loss: 0.05810617655515671, z loss: 0.029998691752552986, y loss: 0.028107479214668274
Running loss: 0.05914109945297241, z loss: 0.030243603512644768, y loss: 0.028897488489747047
Running loss: 0.05932509899139404, z loss: 0.029722698032855988, y loss: 0.029602397233247757
Running loss: 0.059985265135765076, z loss: 0.02973175048828125, y loss: 0.03025350719690323
Running loss: 0.06028342992067337, z loss: 0.029418453574180603, y loss: 0.03086497075855732
Running loss: 0.06001546233892441, z loss: 0.02929597534239292, y loss: 0.03071948140859604
Running loss: 0.061104632914066315, z loss: 0.02970137633383274, y loss: 0.031403250992298126
Running loss: 0.06167944520711899, z loss: 0.03011891059577465, y loss: 0.03156052902340889
Running loss: 0.060543157160282135, z loss: 0.030089672654867172, y loss: 0.030453480780124664
Running loss: 0.06037205457687378, z loss: 0.030005015432834625, y loss: 0.030367035418748856
Running loss: 0.0617406852543354, z loss: 0.03023608587682247, y loss: 0.03150459751486778
Running loss: 0.061559416353702545, z loss: 0.02999439276754856, y loss: 0.031565017998218536
Running loss: 0.061296701431274414, z loss: 0.02982969582080841, y loss: 0.031466998159885406
Running loss: 0.061971306800842285, z loss: 0.031179655343294144, y loss: 0.030791642144322395
Running loss: 0.061208173632621765, z loss: 0.030594216659665108, y loss: 0.03061394952237606
Running loss: 0.06228586286306381, z loss: 0.03103206679224968, y loss: 0.031253792345523834
Running loss: 0.06314095109701157, z loss: 0.0313737615942955, y loss: 0.031767185777425766
Running loss: 0.06225086376070976, z loss: 0.030965304002165794, y loss: 0.03128555417060852
Running loss: 0.062239449471235275, z loss: 0.0311660747975111, y loss: 0.031073369085788727
Running loss: 0.06247582659125328, z loss: 0.03164805844426155, y loss: 0.03082776442170143
Running loss: 0.06267835199832916, z loss: 0.031650643795728683, y loss: 0.03102770447731018
Running loss: 0.06426164507865906, z loss: 0.032937243580818176, y loss: 0.03132440149784088
Running loss: 0.0644889697432518, z loss: 0.033301424235105515, y loss: 0.031187541782855988
Running loss: 0.06396882236003876, z loss: 0.033355820924043655, y loss: 0.030612997710704803
Running loss: 0.06412625312805176, z loss: 0.033740829676389694, y loss: 0.030385421589016914
Running loss: 0.06403826177120209, z loss: 0.0336928553879261, y loss: 0.030345410108566284
Running loss: 0.06383068859577179, z loss: 0.03337789699435234, y loss: 0.030452795326709747
Running loss: 0.0635942667722702, z loss: 0.03279087692499161, y loss: 0.030803395435214043
Running loss: 0.06300123035907745, z loss: 0.03210683912038803, y loss: 0.03089439496397972
Running loss: 0.06307777762413025, z loss: 0.0315697006881237, y loss: 0.031508080661296844
Running loss: 0.06207561492919922, z loss: 0.031041471287608147, y loss: 0.03103414550423622
Running loss: 0.0613088496029377, z loss: 0.030651886016130447, y loss: 0.03065696358680725
Running loss: 0.060557298362255096, z loss: 0.0301666259765625, y loss: 0.030390672385692596
Running loss: 0.05994498357176781, z loss: 0.02987649478018284, y loss: 0.030068490654230118
Running loss: 0.0595567561686039, z loss: 0.029856178909540176, y loss: 0.02970057725906372
Running loss: 0.05849350988864899, z loss: 0.029412347823381424, y loss: 0.029081160202622414
Running loss: 0.05745547637343407, z loss: 0.028682244941592216, y loss: 0.02877323143184185
Running loss: 0.056599438190460205, z loss: 0.028101641684770584, y loss: 0.02849779836833477
Running loss: 0.055988892912864685, z loss: 0.027809925377368927, y loss: 0.028178971260786057
Running loss: 0.05641835182905197, z loss: 0.028264395892620087, y loss: 0.028153959661722183
Running loss: 0.05558706074953079, z loss: 0.027686232700943947, y loss: 0.027900828048586845
Running loss: 0.05573166906833649, z loss: 0.027829371392726898, y loss: 0.02790229395031929
Running loss: 0.05498465150594711, z loss: 0.027271931990981102, y loss: 0.027712715789675713
Running loss: 0.055035851895809174, z loss: 0.027445750311017036, y loss: 0.02759009599685669
Running loss: 0.05500961095094681, z loss: 0.027119241654872894, y loss: 0.027890365570783615
Running loss: 0.05544308200478554, z loss: 0.027260728180408478, y loss: 0.028182348236441612
Running loss: 0.05539403110742569, z loss: 0.0273702684789896, y loss: 0.02802375517785549
Running loss: 0.05532094091176987, z loss: 0.027345333248376846, y loss: 0.02797560580074787
Running loss: 0.05505937710404396, z loss: 0.026835937052965164, y loss: 0.028223440051078796
Running loss: 0.05555083975195885, z loss: 0.027276575565338135, y loss: 0.028274262323975563
Running loss: 0.055232055485248566, z loss: 0.027376951649785042, y loss: 0.027855103835463524
Running loss: 0.05535738915205002, z loss: 0.027756882831454277, y loss: 0.02760050632059574
Running loss: 0.055591899901628494, z loss: 0.028237449005246162, y loss: 0.027354449033737183
Running loss: 0.05668336898088455, z loss: 0.02880837395787239, y loss: 0.027874991297721863
Running loss: 0.057019010186195374, z loss: 0.02834206633269787, y loss: 0.028676938265562057
Running loss: 0.05758051946759224, z loss: 0.02781588025391102, y loss: 0.029764635488390923
Running loss: 0.057447511702775955, z loss: 0.028112806379795074, y loss: 0.02933470346033573
Running loss: 0.057591281831264496, z loss: 0.02805507555603981, y loss: 0.029536202549934387
Running loss: 0.05683053284883499, z loss: 0.027571527287364006, y loss: 0.029259003698825836
Running loss: 0.0570235401391983, z loss: 0.02807696908712387, y loss: 0.028946569189429283
Running loss: 0.05712037906050682, z loss: 0.028246408328413963, y loss: 0.028873970732092857
Running loss: 0.05695183947682381, z loss: 0.028086449950933456, y loss: 0.02886538952589035
Running loss: 0.05753609538078308, z loss: 0.028507253155112267, y loss: 0.029028845950961113
Running loss: 0.05796888470649719, z loss: 0.029384609311819077, y loss: 0.028584279119968414
Running loss: 0.05891265720129013, z loss: 0.029982326552271843, y loss: 0.028930334374308586
Running loss: 0.058696478605270386, z loss: 0.030068431049585342, y loss: 0.028628051280975342
Running loss: 0.05789519473910332, z loss: 0.029940061271190643, y loss: 0.027955137193202972
Running loss: 0.058130793273448944, z loss: 0.030094698071479797, y loss: 0.028036100789904594
Running loss: 0.05863935127854347, z loss: 0.030663134530186653, y loss: 0.027976222336292267
Running loss: 0.05861107259988785, z loss: 0.03080577403306961, y loss: 0.027805302292108536
Running loss: 0.06011756509542465, z loss: 0.032171785831451416, y loss: 0.027945782989263535
Running loss: 0.059274155646562576, z loss: 0.031576868146657944, y loss: 0.02769729122519493
Running loss: 0.05867312476038933, z loss: 0.03128064423799515, y loss: 0.02739248238503933
Running loss: 0.05883035436272621, z loss: 0.03132471814751625, y loss: 0.02750563807785511
Running loss: 0.057784222066402435, z loss: 0.030582541599869728, y loss: 0.027201682329177856
Running loss: 0.056900423020124435, z loss: 0.029930876567959785, y loss: 0.0269695483148098
Running loss: 0.05720190331339836, z loss: 0.029772669076919556, y loss: 0.027429234236478806
Running loss: 0.05779609456658363, z loss: 0.029165836051106453, y loss: 0.02863026037812233
Running loss: 0.05727211385965347, z loss: 0.02905421145260334, y loss: 0.028217902407050133
Running loss: 0.057291820645332336, z loss: 0.0288886409252882, y loss: 0.028403181582689285
Running loss: 0.05667542293667793, z loss: 0.028529595583677292, y loss: 0.02814582735300064
Running loss: 0.05603901296854019, z loss: 0.028346888720989227, y loss: 0.027692126110196114
Running loss: 0.055754099041223526, z loss: 0.027793625369668007, y loss: 0.02796047553420067
Running loss: 0.055211275815963745, z loss: 0.02755885012447834, y loss: 0.027652425691485405
Running loss: 0.05551427975296974, z loss: 0.027822930365800858, y loss: 0.027691349387168884
Running loss: 0.055950187146663666, z loss: 0.028534680604934692, y loss: 0.027415502816438675
Running loss: 0.055994704365730286, z loss: 0.028673367574810982, y loss: 0.027321333065629005
Running loss: 0.05681327357888222, z loss: 0.029036473482847214, y loss: 0.027776798233389854
Running loss: 0.05694014951586723, z loss: 0.029046878218650818, y loss: 0.027893269434571266
Running loss: 0.057780444622039795, z loss: 0.029820462688803673, y loss: 0.027959980070590973
Running loss: 0.0576372854411602, z loss: 0.029721731320023537, y loss: 0.027915552258491516
Running loss: 0.05752120539546013, z loss: 0.029591191560029984, y loss: 0.027930010110139847
Running loss: 0.05813265219330788, z loss: 0.030296362936496735, y loss: 0.027836285531520844
Running loss: 0.05918151140213013, z loss: 0.031016290187835693, y loss: 0.028165215626358986
Running loss: 0.05890803039073944, z loss: 0.030890125781297684, y loss: 0.02801789715886116
Running loss: 0.058348607271909714, z loss: 0.03069150447845459, y loss: 0.027657099068164825
Running loss: 0.05844602733850479, z loss: 0.031095411628484726, y loss: 0.027350611984729767
Running loss: 0.05885155498981476, z loss: 0.03143168240785599, y loss: 0.027419868856668472
Running loss: 0.05982211232185364, z loss: 0.03228273242712021, y loss: 0.02753937989473343
Running loss: 0.05971705913543701, z loss: 0.03230662643909454, y loss: 0.027410432696342468
Running loss: 0.059414658695459366, z loss: 0.032258667051792145, y loss: 0.027155989781022072
Running loss: 0.05921928584575653, z loss: 0.032322872430086136, y loss: 0.026896409690380096
Running loss: 0.059077031910419464, z loss: 0.03240879997611046, y loss: 0.026668230071663857
Running loss: 0.05824779346585274, z loss: 0.031665973365306854, y loss: 0.026581814512610435
Running loss: 0.05829974263906479, z loss: 0.031457629054784775, y loss: 0.026842107996344566
Running loss: 0.05782916769385338, z loss: 0.03115187957882881, y loss: 0.02667728252708912
Running loss: 0.056832004338502884, z loss: 0.030521003529429436, y loss: 0.02631099708378315
Running loss: 0.05715973302721977, z loss: 0.030901402235031128, y loss: 0.026258328929543495
Running loss: 0.05636008456349373, z loss: 0.03003638982772827, y loss: 0.02632369101047516
Running loss: 0.05651974305510521, z loss: 0.030245626345276833, y loss: 0.026274114847183228
Running loss: 0.05602654442191124, z loss: 0.030242156237363815, y loss: 0.025784388184547424
Running loss: 0.05633796751499176, z loss: 0.03016176074743271, y loss: 0.026176204904913902
Running loss: 0.05524095520377159, z loss: 0.029416915029287338, y loss: 0.025824036449193954
Running loss: 0.05536431819200516, z loss: 0.029180005192756653, y loss: 0.026184305548667908
Running loss: 0.05579451844096184, z loss: 0.029290558770298958, y loss: 0.026503950357437134
Running loss: 0.05690532922744751, z loss: 0.029826994985342026, y loss: 0.027078328654170036
Running loss: 0.05709180235862732, z loss: 0.029833538457751274, y loss: 0.027258260175585747
Running loss: 0.05739418789744377, z loss: 0.029827067628502846, y loss: 0.027567116543650627
Running loss: 0.05816465616226196, z loss: 0.030361803248524666, y loss: 0.02780284732580185
Running loss: 0.05861807242035866, z loss: 0.030266571789979935, y loss: 0.028351498767733574
Running loss: 0.058319348841905594, z loss: 0.029919160529971123, y loss: 0.028400184586644173
Running loss: 0.058548327535390854, z loss: 0.03006216697394848, y loss: 0.028486153110861778
Running loss: 0.057607777416706085, z loss: 0.029798632487654686, y loss: 0.02780913934111595
Running loss: 0.05829726532101631, z loss: 0.029884260147809982, y loss: 0.02841299958527088
Running loss: 0.05872812494635582, z loss: 0.030064785853028297, y loss: 0.028663335368037224
Running loss: 0.057642802596092224, z loss: 0.02971901372075081, y loss: 0.027923785150051117
Running loss: 0.057758063077926636, z loss: 0.029840737581253052, y loss: 0.027917323634028435
Running loss: 0.05808715149760246, z loss: 0.03025810420513153, y loss: 0.027829047292470932
Running loss: 0.05852727219462395, z loss: 0.03032941184937954, y loss: 0.02819785848259926
Running loss: 0.058479782193899155, z loss: 0.030602069571614265, y loss: 0.02787771448493004
Running loss: 0.05798005312681198, z loss: 0.03027540259063244, y loss: 0.027704652398824692
Running loss: 0.057850632816553116, z loss: 0.03015604242682457, y loss: 0.027694592252373695
Running loss: 0.058435145765542984, z loss: 0.030794188380241394, y loss: 0.02764095552265644
Running loss: 0.058151211589574814, z loss: 0.030708352103829384, y loss: 0.02744285762310028
Running loss: 0.058322157710790634, z loss: 0.03033316880464554, y loss: 0.027988987043499947
Running loss: 0.057617731392383575, z loss: 0.029917551204562187, y loss: 0.02770017832517624
Running loss: 0.057562053203582764, z loss: 0.030005449429154396, y loss: 0.027556603774428368
Running loss: 0.056992918252944946, z loss: 0.029821891337633133, y loss: 0.027171026915311813
Running loss: 0.056671954691410065, z loss: 0.029491489753127098, y loss: 0.027180461212992668
Running loss: 0.05673108994960785, z loss: 0.029662037268280983, y loss: 0.027069048956036568
Running loss: 0.05705878883600235, z loss: 0.029640957713127136, y loss: 0.027417827397584915
Running loss: 0.057249028235673904, z loss: 0.030037425458431244, y loss: 0.02721160277724266
Running loss: 0.05623326823115349, z loss: 0.029257014393806458, y loss: 0.02697625197470188
Running loss: 0.05587838590145111, z loss: 0.02885189838707447, y loss: 0.02702648751437664
Running loss: 0.056136604398489, z loss: 0.028659174218773842, y loss: 0.027477430179715157
Running loss: 0.05675700306892395, z loss: 0.02863583154976368, y loss: 0.02812117151916027
Running loss: 0.05623268336057663, z loss: 0.02814384549856186, y loss: 0.02808883972465992
Running loss: 0.05562230572104454, z loss: 0.02784055657684803, y loss: 0.02778175100684166
Running loss: 0.05520714074373245, z loss: 0.02790270373225212, y loss: 0.02730443701148033
Running loss: 0.056060537695884705, z loss: 0.028245078399777412, y loss: 0.02781546115875244
Running loss: 0.05594593286514282, z loss: 0.027701471000909805, y loss: 0.028244461864233017
Running loss: 0.0565013512969017, z loss: 0.027755726128816605, y loss: 0.0287456251680851
Running loss: 0.05602697283029556, z loss: 0.027808161452412605, y loss: 0.028218809515237808
Running loss: 0.05659857392311096, z loss: 0.02845754846930504, y loss: 0.028141025453805923
Running loss: 0.055860430002212524, z loss: 0.027957133948802948, y loss: 0.027903296053409576
Running loss: 0.05628988891839981, z loss: 0.028204873204231262, y loss: 0.02808501571416855
Running loss: 0.05591490864753723, z loss: 0.02808740735054016, y loss: 0.02782750315964222
Running loss: 0.055311817675828934, z loss: 0.02764783427119255, y loss: 0.027663983404636383
Running loss: 0.055586077272892, z loss: 0.02797044813632965, y loss: 0.027615632861852646
Running loss: 0.05546810105443001, z loss: 0.027818456292152405, y loss: 0.0276496484875679
Running loss: 0.05462244153022766, z loss: 0.027424097061157227, y loss: 0.027198348194360733
Running loss: 0.05495734512805939, z loss: 0.027799159288406372, y loss: 0.027158187702298164
Running loss: 0.05479121580719948, z loss: 0.027643118053674698, y loss: 0.02714809961616993
Running loss: 0.05478339269757271, z loss: 0.027756348252296448, y loss: 0.02702704817056656
Running loss: 0.05488984286785126, z loss: 0.02818073146045208, y loss: 0.026709113270044327
Running loss: 0.05512479692697525, z loss: 0.028317244723439217, y loss: 0.026807554066181183
Running loss: 0.05602081120014191, z loss: 0.028949443250894547, y loss: 0.02707136794924736
Running loss: 0.05638658627867699, z loss: 0.029309885576367378, y loss: 0.027076704427599907
Running loss: 0.05672772601246834, z loss: 0.02928818389773369, y loss: 0.0274395439773798
Running loss: 0.05631471425294876, z loss: 0.028916632756590843, y loss: 0.027398081496357918
Running loss: 0.05471145361661911, z loss: 0.028156088665127754, y loss: 0.026555366814136505
Running loss: 0.05605444684624672, z loss: 0.02949225902557373, y loss: 0.026562189683318138
Running loss: 0.05685077980160713, z loss: 0.03030720166862011, y loss: 0.026543578132987022
Running loss: 0.05655341595411301, z loss: 0.030262425541877747, y loss: 0.02629098854959011
Running loss: 0.05634313449263573, z loss: 0.030186524614691734, y loss: 0.026156609877943993
Running loss: 0.05569100007414818, z loss: 0.029640477150678635, y loss: 0.026050521060824394
Running loss: 0.05759913846850395, z loss: 0.031024860218167305, y loss: 0.026574276387691498
Running loss: 0.05949762091040611, z loss: 0.0328056663274765, y loss: 0.026691952720284462
Running loss: 0.05898439511656761, z loss: 0.032611183822155, y loss: 0.026373205706477165
Running loss: 0.05921109393239021, z loss: 0.0321979820728302, y loss: 0.027013108134269714
Running loss: 0.05958465114235878, z loss: 0.032639358192682266, y loss: 0.026945289224386215
Running loss: 0.059722889214754105, z loss: 0.03304218500852585, y loss: 0.026680700480937958
Running loss: 0.06093256548047066, z loss: 0.03417506068944931, y loss: 0.0267574992030859
Running loss: 0.06089501082897186, z loss: 0.034136392176151276, y loss: 0.02675861120223999
Running loss: 0.06070273742079735, z loss: 0.033634625375270844, y loss: 0.027068104594945908
Running loss: 0.06103277951478958, z loss: 0.033129043877124786, y loss: 0.027903730049729347
Running loss: 0.06100355461239815, z loss: 0.03313321992754936, y loss: 0.027870330959558487
Running loss: 0.060898877680301666, z loss: 0.03327949345111847, y loss: 0.027619382366538048
Running loss: 0.0606016144156456, z loss: 0.03333413600921631, y loss: 0.02726747654378414
Running loss: 0.06030798703432083, z loss: 0.032575175166130066, y loss: 0.027732811868190765
Running loss: 0.06012902781367302, z loss: 0.032263193279504776, y loss: 0.027865838259458542
Running loss: 0.06072401627898216, z loss: 0.03276761621236801, y loss: 0.0279564056545496
Running loss: 0.06105662137269974, z loss: 0.03265325352549553, y loss: 0.028403375297784805
Running loss: 0.06076696515083313, z loss: 0.03221997246146202, y loss: 0.028547000139951706
Running loss: 0.06118510290980339, z loss: 0.03273753076791763, y loss: 0.028447579592466354
Running loss: 0.060876086354255676, z loss: 0.03292902186512947, y loss: 0.027947070077061653
Running loss: 0.060587622225284576, z loss: 0.033119212836027145, y loss: 0.02746841125190258
Running loss: 0.0602731853723526, z loss: 0.03315228596329689, y loss: 0.02712090313434601
Running loss: 0.0604810006916523, z loss: 0.03251414746046066, y loss: 0.027966853231191635
Running loss: 0.060281652957201004, z loss: 0.032296519726514816, y loss: 0.027985133230686188
Running loss: 0.05923896282911301, z loss: 0.03167501091957092, y loss: 0.027563950046896935
Running loss: 0.05889606103301048, z loss: 0.03113109990954399, y loss: 0.027764957398176193
Running loss: 0.05911577120423317, z loss: 0.03185918182134628, y loss: 0.02725658379495144
Running loss: 0.05864022299647331, z loss: 0.031609151512384415, y loss: 0.0270310677587986
Running loss: 0.05857984349131584, z loss: 0.031692806631326675, y loss: 0.02688702940940857
Running loss: 0.05942220613360405, z loss: 0.03239233046770096, y loss: 0.027029866352677345
Running loss: 0.0596175454556942, z loss: 0.03275955468416214, y loss: 0.026857983320951462
Running loss: 0.06014391779899597, z loss: 0.032835472375154495, y loss: 0.027308441698551178
Running loss: 0.05916746333241463, z loss: 0.032055798918008804, y loss: 0.027111660689115524
Running loss: 0.058361608535051346, z loss: 0.031214220449328423, y loss: 0.027147384360432625
Running loss: 0.05813274905085564, z loss: 0.03081461414694786, y loss: 0.027318131178617477
Running loss: 0.0576697513461113, z loss: 0.030346203595399857, y loss: 0.027323542162775993
Running loss: 0.05669178441166878, z loss: 0.02966328337788582, y loss: 0.02702849730849266
Running loss: 0.05620180442929268, z loss: 0.029273290187120438, y loss: 0.026928508654236794
